ncpu        =        336
ndim        =          3
levelmin    =          5
levelmax    =         25
ngridmax    =     500000
nstep_coarse=       8382

boxlen      =  0.100000000000000E+01
time        = -0.760965162143886E+01
aexp        =  0.101656781017390E+00
H0          =  0.700000000000000E+02
omega_m     =  0.270000010728836E+00
omega_l     =  0.730000019073486E+00
omega_k     = -0.298023223876953E-07
omega_b     =  0.440000000000000E-01
unit_l      =  0.154314990171848E+26
unit_d      =  0.236760173755803E-26
unit_t      =  0.454700449579975E+16

ordering type=hilbert                                                                         
   DOMAIN   ind_min                 ind_max
     152   0.254842742887572E+23   0.254842742887572E+23
     153   0.254842742887572E+23   0.254842742887572E+23
     154   0.254842742887572E+23   0.254842742887572E+23
     155   0.254842742887572E+23   0.254842742887572E+23
     156   0.254842742887572E+23   0.254842742887572E+23
     157   0.254842742887572E+23   0.254842742887572E+23
     158   0.254842742887572E+23   0.254842742887572E+23
     159   0.254842742887572E+23   0.254842742887572E+23
     160   0.254842742887572E+23   0.254842742887572E+23
     161   0.254842742887572E+23   0.254842742887572E+23
     162   0.254842742887572E+23   0.254842742887572E+23
     163   0.254842742887572E+23   0.254842742887572E+23
     164   0.254842742887572E+23   0.254842742887572E+23
     165   0.254842742887572E+23   0.254842742887572E+23
     166   0.254842742887572E+23   0.254842742887572E+23
     167   0.254842742887572E+23   0.254842742887572E+23
     168   0.254842742887572E+23   0.254842742887572E+23
     169   0.254842742887572E+23   0.254842742887572E+23
     170   0.254842742887572E+23   0.254842742887572E+23
     171   0.254842742887572E+23   0.254842742887572E+23
     172   0.254842742887572E+23   0.254842742887572E+23
     173   0.254842742887572E+23   0.254842742887572E+23
     174   0.254842742887572E+23   0.254842742887572E+23
     175   0.254842742887572E+23   0.254842742887572E+23
     176   0.254842742887572E+23   0.254842742887572E+23
     177   0.254842742887572E+23   0.254842742887572E+23
     178   0.254842742887572E+23   0.254842742887572E+23
     179   0.254842742887572E+23   0.254842742887572E+23
     180   0.254842742887572E+23   0.254842742887572E+23
     181   0.254842742887572E+23   0.254842742887572E+23
     182   0.254842742887572E+23   0.254842742887572E+23
     183   0.254842742887572E+23   0.254842742887572E+23
     184   0.254842742887572E+23   0.254842742887572E+23
     185   0.254842742887572E+23   0.254842742887572E+23
     186   0.254842742887572E+23   0.254842742887572E+23
     187   0.254842742887572E+23   0.254842742887572E+23
     188   0.254842742887572E+23   0.254842742887572E+23
     189   0.254842742887572E+23   0.254842742887572E+23
     190   0.254842742887572E+23   0.254842742887572E+23
     191   0.254842742887572E+23   0.254842742887572E+23
     192   0.254842742887572E+23   0.254842742887572E+23
     193   0.254842742887572E+23   0.254842742887572E+23
     194   0.254842742887572E+23   0.254842742887572E+23
     195   0.254842742887572E+23   0.254842742887572E+23
     196   0.254842742887572E+23   0.254842742887572E+23
     197   0.254842742887572E+23   0.254842742887572E+23
     198   0.254842742887572E+23   0.254842742887572E+23
     199   0.254842742887572E+23   0.254842742887572E+23
     200   0.254842742887572E+23   0.254842742887572E+23
     201   0.254842742887572E+23   0.254842742887572E+23
     202   0.254842742887572E+23   0.254842742887572E+23
     203   0.254842742887572E+23   0.254842742887572E+23
     204   0.254842742887572E+23   0.254842742887572E+23
     205   0.254842742887572E+23   0.254842742887572E+23
     206   0.254842742887572E+23   0.254842742887572E+23
     207   0.254842742887572E+23   0.254842742887572E+23
     208   0.254842742887572E+23   0.254842742887572E+23
     209   0.254842742887572E+23   0.254842742887572E+23
     210   0.254842742887572E+23   0.254842742887572E+23
     211   0.254842742887572E+23   0.254842742887572E+23
     212   0.254842742887572E+23   0.254842742887572E+23
     213   0.254842742887572E+23   0.254842742887572E+23
     214   0.254842742887572E+23   0.254842742887572E+23
     215   0.254842742887572E+23   0.254842742887572E+23
     216   0.254842742887572E+23   0.254842742887572E+23
     217   0.254842742887572E+23   0.254842742887572E+23
     218   0.254842742887572E+23   0.254842742887572E+23
     219   0.254842742887572E+23   0.254842742887572E+23
     220   0.254842742887572E+23   0.254842742887572E+23
     221   0.254842742887572E+23   0.254842742887572E+23
     222   0.254842742887572E+23   0.254842742887572E+23
     223   0.254842742887572E+23   0.254842742887572E+23
     224   0.254842742887572E+23   0.254842742887572E+23
     225   0.254842742887572E+23   0.254842742887572E+23
     226   0.254842742887572E+23   0.254842742887572E+23
     227   0.254842742887572E+23   0.254842742887572E+23
     228   0.254842742887572E+23   0.254842742887572E+23
     229   0.254842742887572E+23   0.254842742887572E+23
     230   0.254842742887572E+23   0.254842742887573E+23
     231   0.254842742887573E+23   0.254842742887573E+23
     232   0.254842742887573E+23   0.254842742887573E+23
     233   0.254842742887573E+23   0.254842742887573E+23
     234   0.254842742887573E+23   0.254842742887573E+23
     235   0.254842742887573E+23   0.254842742887573E+23
     236   0.254842742887573E+23   0.254842742887573E+23
     237   0.254842742887573E+23   0.254842742887573E+23
     238   0.254842742887573E+23   0.254842742887573E+23
     239   0.254842742887573E+23   0.254842742887573E+23
     240   0.254842742887573E+23   0.254842742887573E+23
     241   0.254842742887573E+23   0.254842742887573E+23
     242   0.254842742887573E+23   0.254842742887573E+23
     243   0.254842742887573E+23   0.254842742887573E+23
     244   0.254842742887573E+23   0.254842742887573E+23
     245   0.254842742887573E+23   0.254842742887573E+23
     246   0.254842742887573E+23   0.254842742887573E+23
     247   0.254842742887573E+23   0.254842742887574E+23
     248   0.254842742887574E+23   0.254842742887575E+23
     249   0.254842742887575E+23   0.254842742887575E+23
     250   0.254842742887575E+23   0.254842742887575E+23
     251   0.254842742887575E+23   0.254842742887576E+23
     252   0.254842742887576E+23   0.254842742887576E+23
     253   0.254842742887576E+23   0.254842742887580E+23
     254   0.254842742887580E+23   0.254842742887587E+23
     255   0.254842742887587E+23   0.254842742887588E+23
     256   0.254842742887588E+23   0.254842742887588E+23
     257   0.254842742887588E+23   0.254842742887591E+23
     258   0.254842742887591E+23   0.254842742887602E+23
     259   0.254842742887602E+23   0.254842742887603E+23
     260   0.254842742887603E+23   0.254842742887603E+23
     261   0.254842742887603E+23   0.254842742887603E+23
     262   0.254842742887603E+23   0.254842742887603E+23
     263   0.254842742887603E+23   0.254842742887604E+23
     264   0.254842742887604E+23   0.254842742887607E+23
     265   0.254842742887607E+23   0.254842742887608E+23
     266   0.254842742887608E+23   0.254842742887608E+23
     267   0.254842742887608E+23   0.254842742887608E+23
     268   0.254842742887608E+23   0.254842742887608E+23
     269   0.254842742887608E+23   0.254842742887608E+23
     270   0.254842742887608E+23   0.254842742887608E+23
     271   0.254842742887608E+23   0.254842742887608E+23
     272   0.254842742887608E+23   0.254842742887609E+23
     273   0.254842742887609E+23   0.254842742887609E+23
     274   0.254842742887609E+23   0.254842742887609E+23
     275   0.254842742887609E+23   0.254842742887609E+23
     276   0.254842742887609E+23   0.254842742887609E+23
     277   0.254842742887609E+23   0.254842742887609E+23
     278   0.254842742887609E+23   0.254842742887609E+23
     279   0.254842742887609E+23   0.254842742887609E+23
     280   0.254842742887609E+23   0.254842742887609E+23
     281   0.254842742887609E+23   0.254842742887609E+23
     282   0.254842742887609E+23   0.254842742887877E+23
     283   0.254842742887877E+23   0.254842742908558E+23
     284   0.254842742908558E+23   0.254842742939179E+23
     285   0.254842742939179E+23   0.254842742939409E+23
     286   0.254842742939409E+23   0.254842742939418E+23
     287   0.254842742939418E+23   0.254842742964622E+23
     288   0.254842742964622E+23   0.254842742964626E+23
     289   0.254842742964626E+23   0.254842742964660E+23
     290   0.254842742964660E+23   0.254842743083757E+23
     291   0.254842743083757E+23   0.254842743846243E+23
     292   0.254842743846243E+23   0.254842747591985E+23
     293   0.254842747591985E+23   0.254842750326655E+23
     294   0.254842750326655E+23   0.254842753843557E+23
     295   0.254842753843557E+23   0.254842756412381E+23
     296   0.254842756412381E+23   0.254842769164515E+23
     297   0.254842769164515E+23   0.254842842621078E+23
     298   0.254842842621078E+23   0.254842844297136E+23
     299   0.254842844297136E+23   0.254842849596352E+23
     300   0.254842849596352E+23   0.254844389117383E+23
     301   0.254844389117383E+23   0.254844449560469E+23
     302   0.254844449560469E+23   0.254844544014219E+23
     303   0.254844544014219E+23   0.254844905828846E+23
     304   0.254844905828846E+23   0.254846882691979E+23
     305   0.254846882691979E+23   0.254846971284460E+23
     306   0.254846971284460E+23   0.254848100177520E+23
     307   0.254848100177520E+23   0.254848106737331E+23
     308   0.254848106737331E+23   0.254848153881507E+23
     309   0.254848153881507E+23   0.254848247964208E+23
     310   0.254848247964208E+23   0.254850666880566E+23
     311   0.254850666880566E+23   0.254852242197969E+23
     312   0.254852242197969E+23   0.254852281098068E+23
     313   0.254852281098068E+23   0.254852309074604E+23
     314   0.254852309074604E+23   0.254852318072851E+23
     315   0.254852318072851E+23   0.254852320267643E+23
     316   0.254852320267643E+23   0.254852320781842E+23
     317   0.254852320781842E+23   0.254852320791626E+23
     318   0.254852320791626E+23   0.254852320791627E+23
     319   0.254852320791627E+23   0.254852321231412E+23
     320   0.254852321231412E+23   0.254852325728595E+23
     321   0.254852325728595E+23   0.254852334259521E+23
     322   0.254852334259521E+23   0.254852349248880E+23
     323   0.254852349248880E+23   0.254852349272141E+23
     324   0.254852349272141E+23   0.254852349272142E+23
     325   0.254852349272142E+23   0.254852349712543E+23
     326   0.254852349712543E+23   0.254852371515189E+23
     327   0.254852371515189E+23   0.254852376879276E+23
     328   0.254852376879276E+23   0.254852376879310E+23
     329   0.254852376879310E+23   0.254852376879313E+23
     330   0.254852376879313E+23   0.254852378350548E+23
     331   0.254852378350548E+23   0.254852380384478E+23
     332   0.254852380384478E+23   0.254852380805739E+23
     333   0.254852380805739E+23   0.254852380805739E+23
     334   0.254852380805739E+23   0.254852380805859E+23
     335   0.254852380805859E+23   0.254852382260589E+23
     336   0.254852382260589E+23   0.302231454903657E+24
