,output_id,current_time,domain_dimensions,domain_left_edge,domain_right_edge,cosmological_simulation,current_redshift,omega_lambda,omega_matter,omega_radiation,hubble_constant,sfr_10,sfr_5,sfr_1,H1_6562.80A Luminosity,O1_1304.86A Luminosity,O1_6300.30A Luminosity,O2_3728.80A Luminosity,O2_3726.10A Luminosity,O3_1660.81A Luminosity,O3_1666.15A Luminosity,O3_4363.21A Luminosity,O3_4958.91A Luminosity,O3_5006.84A Luminosity,He2_1640.41A Luminosity,C2_1335.66A Luminosity,C3_1906.68A Luminosity,C3_1908.73A Luminosity,C4_1549.00A Luminosity,Mg2_2795.53A Luminosity,Mg2_2802.71A Luminosity,Ne3_3868.76A Luminosity,Ne3_3967.47A Luminosity,N5_1238.82A Luminosity,N5_1242.80A Luminosity,N4_1486.50A Luminosity,N3_1749.67A Luminosity,S2_6716.44A Luminosity,S2_6730.82A Luminosity,"('gas', 'temperature')_min","('gas', 'temperature')_max","('gas', 'temperature')_mean","('gas', 'temperature')_agg","('gas', 'density')_min","('gas', 'density')_max","('gas', 'density')_mean","('gas', 'density')_agg","('ramses', 'Pressure')_min","('ramses', 'Pressure')_max","('ramses', 'Pressure')_mean","('ramses', 'Pressure')_agg","('gas', 'my_H_nuclei_density')_min","('gas', 'my_H_nuclei_density')_max","('gas', 'my_H_nuclei_density')_mean","('gas', 'my_H_nuclei_density')_agg","('gas', 'my_temperature')_min","('gas', 'my_temperature')_max","('gas', 'my_temperature')_mean","('gas', 'my_temperature')_agg","('gas', 'ion_param')_min","('gas', 'ion_param')_max","('gas', 'ion_param')_mean","('gas', 'ion_param')_agg","('gas', 'metallicity')_min","('gas', 'metallicity')_max","('gas', 'metallicity')_mean","('gas', 'metallicity')_agg","('gas', 'OII_ratio')_min","('gas', 'OII_ratio')_max","('gas', 'OII_ratio')_mean","('gas', 'OII_ratio')_agg","('gas', 'SII_ratio')_min","('gas', 'SII_ratio')_max","('gas', 'SII_ratio')_mean","('gas', 'SII_ratio')_agg","('gas', 'OIII_ratio')_min","('gas', 'OIII_ratio')_max","('gas', 'OIII_ratio')_mean","('gas', 'OIII_ratio')_agg","('ramses', 'xHI')_min","('ramses', 'xHI')_max","('ramses', 'xHI')_mean","('ramses', 'xHI')_agg","('ramses', 'xHII')_min","('ramses', 'xHII')_max","('ramses', 'xHII')_mean","('ramses', 'xHII')_agg","('ramses', 'xHeII')_min","('ramses', 'xHeII')_max","('ramses', 'xHeII')_mean","('ramses', 'xHeII')_agg","('ramses', 'xHeIII')_min","('ramses', 'xHeIII')_max","('ramses', 'xHeIII')_mean","('ramses', 'xHeIII')_agg","('star', 'particle_mass')_min","('star', 'particle_mass')_max","('star', 'particle_mass')_mean","('star', 'particle_mass')_agg","('gas', 'my_He_number_density')_min","('gas', 'my_He_number_density')_max","('gas', 'my_He_number_density')_mean","('gas', 'my_He_number_density')_agg","('gas', 'electron_number_density')_min","('gas', 'electron_number_density')_max","('gas', 'electron_number_density')_mean","('gas', 'electron_number_density')_agg","('gas', 'flux_H1_6562.80A')_min","('gas', 'flux_H1_6562.80A')_max","('gas', 'flux_H1_6562.80A')_mean","('gas', 'flux_H1_6562.80A')_agg","('gas', 'luminosity_H1_6562.80A')_min","('gas', 'luminosity_H1_6562.80A')_max","('gas', 'luminosity_H1_6562.80A')_mean","('gas', 'luminosity_H1_6562.80A')_agg","('gas', 'flux_O1_1304.86A')_min","('gas', 'flux_O1_1304.86A')_max","('gas', 'flux_O1_1304.86A')_mean","('gas', 'flux_O1_1304.86A')_agg","('gas', 'luminosity_O1_1304.86A')_min","('gas', 'luminosity_O1_1304.86A')_max","('gas', 'luminosity_O1_1304.86A')_mean","('gas', 'luminosity_O1_1304.86A')_agg","('gas', 'flux_O1_6300.30A')_min","('gas', 'flux_O1_6300.30A')_max","('gas', 'flux_O1_6300.30A')_mean","('gas', 'flux_O1_6300.30A')_agg","('gas', 'luminosity_O1_6300.30A')_min","('gas', 'luminosity_O1_6300.30A')_max","('gas', 'luminosity_O1_6300.30A')_mean","('gas', 'luminosity_O1_6300.30A')_agg","('gas', 'flux_O2_3728.80A')_min","('gas', 'flux_O2_3728.80A')_max","('gas', 'flux_O2_3728.80A')_mean","('gas', 'flux_O2_3728.80A')_agg","('gas', 'luminosity_O2_3728.80A')_min","('gas', 'luminosity_O2_3728.80A')_max","('gas', 'luminosity_O2_3728.80A')_mean","('gas', 'luminosity_O2_3728.80A')_agg","('gas', 'flux_O2_3726.10A')_min","('gas', 'flux_O2_3726.10A')_max","('gas', 'flux_O2_3726.10A')_mean","('gas', 'flux_O2_3726.10A')_agg","('gas', 'luminosity_O2_3726.10A')_min","('gas', 'luminosity_O2_3726.10A')_max","('gas', 'luminosity_O2_3726.10A')_mean","('gas', 'luminosity_O2_3726.10A')_agg","('gas', 'flux_O3_1660.81A')_min","('gas', 'flux_O3_1660.81A')_max","('gas', 'flux_O3_1660.81A')_mean","('gas', 'flux_O3_1660.81A')_agg","('gas', 'luminosity_O3_1660.81A')_min","('gas', 'luminosity_O3_1660.81A')_max","('gas', 'luminosity_O3_1660.81A')_mean","('gas', 'luminosity_O3_1660.81A')_agg","('gas', 'flux_O3_1666.15A')_min","('gas', 'flux_O3_1666.15A')_max","('gas', 'flux_O3_1666.15A')_mean","('gas', 'flux_O3_1666.15A')_agg","('gas', 'luminosity_O3_1666.15A')_min","('gas', 'luminosity_O3_1666.15A')_max","('gas', 'luminosity_O3_1666.15A')_mean","('gas', 'luminosity_O3_1666.15A')_agg","('gas', 'flux_O3_4363.21A')_min","('gas', 'flux_O3_4363.21A')_max","('gas', 'flux_O3_4363.21A')_mean","('gas', 'flux_O3_4363.21A')_agg","('gas', 'luminosity_O3_4363.21A')_min","('gas', 'luminosity_O3_4363.21A')_max","('gas', 'luminosity_O3_4363.21A')_mean","('gas', 'luminosity_O3_4363.21A')_agg","('gas', 'flux_O3_4958.91A')_min","('gas', 'flux_O3_4958.91A')_max","('gas', 'flux_O3_4958.91A')_mean","('gas', 'flux_O3_4958.91A')_agg","('gas', 'luminosity_O3_4958.91A')_min","('gas', 'luminosity_O3_4958.91A')_max","('gas', 'luminosity_O3_4958.91A')_mean","('gas', 'luminosity_O3_4958.91A')_agg","('gas', 'flux_O3_5006.84A')_min","('gas', 'flux_O3_5006.84A')_max","('gas', 'flux_O3_5006.84A')_mean","('gas', 'flux_O3_5006.84A')_agg","('gas', 'luminosity_O3_5006.84A')_min","('gas', 'luminosity_O3_5006.84A')_max","('gas', 'luminosity_O3_5006.84A')_mean","('gas', 'luminosity_O3_5006.84A')_agg","('gas', 'flux_He2_1640.41A')_min","('gas', 'flux_He2_1640.41A')_max","('gas', 'flux_He2_1640.41A')_mean","('gas', 'flux_He2_1640.41A')_agg","('gas', 'luminosity_He2_1640.41A')_min","('gas', 'luminosity_He2_1640.41A')_max","('gas', 'luminosity_He2_1640.41A')_mean","('gas', 'luminosity_He2_1640.41A')_agg","('gas', 'flux_C2_1335.66A')_min","('gas', 'flux_C2_1335.66A')_max","('gas', 'flux_C2_1335.66A')_mean","('gas', 'flux_C2_1335.66A')_agg","('gas', 'luminosity_C2_1335.66A')_min","('gas', 'luminosity_C2_1335.66A')_max","('gas', 'luminosity_C2_1335.66A')_mean","('gas', 'luminosity_C2_1335.66A')_agg","('gas', 'flux_C3_1906.68A')_min","('gas', 'flux_C3_1906.68A')_max","('gas', 'flux_C3_1906.68A')_mean","('gas', 'flux_C3_1906.68A')_agg","('gas', 'luminosity_C3_1906.68A')_min","('gas', 'luminosity_C3_1906.68A')_max","('gas', 'luminosity_C3_1906.68A')_mean","('gas', 'luminosity_C3_1906.68A')_agg","('gas', 'flux_C3_1908.73A')_min","('gas', 'flux_C3_1908.73A')_max","('gas', 'flux_C3_1908.73A')_mean","('gas', 'flux_C3_1908.73A')_agg","('gas', 'luminosity_C3_1908.73A')_min","('gas', 'luminosity_C3_1908.73A')_max","('gas', 'luminosity_C3_1908.73A')_mean","('gas', 'luminosity_C3_1908.73A')_agg","('gas', 'flux_C4_1549.00A')_min","('gas', 'flux_C4_1549.00A')_max","('gas', 'flux_C4_1549.00A')_mean","('gas', 'flux_C4_1549.00A')_agg","('gas', 'luminosity_C4_1549.00A')_min","('gas', 'luminosity_C4_1549.00A')_max","('gas', 'luminosity_C4_1549.00A')_mean","('gas', 'luminosity_C4_1549.00A')_agg","('gas', 'flux_Mg2_2795.53A')_min","('gas', 'flux_Mg2_2795.53A')_max","('gas', 'flux_Mg2_2795.53A')_mean","('gas', 'flux_Mg2_2795.53A')_agg","('gas', 'luminosity_Mg2_2795.53A')_min","('gas', 'luminosity_Mg2_2795.53A')_max","('gas', 'luminosity_Mg2_2795.53A')_mean","('gas', 'luminosity_Mg2_2795.53A')_agg","('gas', 'flux_Mg2_2802.71A')_min","('gas', 'flux_Mg2_2802.71A')_max","('gas', 'flux_Mg2_2802.71A')_mean","('gas', 'flux_Mg2_2802.71A')_agg","('gas', 'luminosity_Mg2_2802.71A')_min","('gas', 'luminosity_Mg2_2802.71A')_max","('gas', 'luminosity_Mg2_2802.71A')_mean","('gas', 'luminosity_Mg2_2802.71A')_agg","('gas', 'flux_Ne3_3868.76A')_min","('gas', 'flux_Ne3_3868.76A')_max","('gas', 'flux_Ne3_3868.76A')_mean","('gas', 'flux_Ne3_3868.76A')_agg","('gas', 'luminosity_Ne3_3868.76A')_min","('gas', 'luminosity_Ne3_3868.76A')_max","('gas', 'luminosity_Ne3_3868.76A')_mean","('gas', 'luminosity_Ne3_3868.76A')_agg","('gas', 'flux_Ne3_3967.47A')_min","('gas', 'flux_Ne3_3967.47A')_max","('gas', 'flux_Ne3_3967.47A')_mean","('gas', 'flux_Ne3_3967.47A')_agg","('gas', 'luminosity_Ne3_3967.47A')_min","('gas', 'luminosity_Ne3_3967.47A')_max","('gas', 'luminosity_Ne3_3967.47A')_mean","('gas', 'luminosity_Ne3_3967.47A')_agg","('gas', 'flux_N5_1238.82A')_min","('gas', 'flux_N5_1238.82A')_max","('gas', 'flux_N5_1238.82A')_mean","('gas', 'flux_N5_1238.82A')_agg","('gas', 'luminosity_N5_1238.82A')_min","('gas', 'luminosity_N5_1238.82A')_max","('gas', 'luminosity_N5_1238.82A')_mean","('gas', 'luminosity_N5_1238.82A')_agg","('gas', 'flux_N5_1242.80A')_min","('gas', 'flux_N5_1242.80A')_max","('gas', 'flux_N5_1242.80A')_mean","('gas', 'flux_N5_1242.80A')_agg","('gas', 'luminosity_N5_1242.80A')_min","('gas', 'luminosity_N5_1242.80A')_max","('gas', 'luminosity_N5_1242.80A')_mean","('gas', 'luminosity_N5_1242.80A')_agg","('gas', 'flux_N4_1486.50A')_min","('gas', 'flux_N4_1486.50A')_max","('gas', 'flux_N4_1486.50A')_mean","('gas', 'flux_N4_1486.50A')_agg","('gas', 'luminosity_N4_1486.50A')_min","('gas', 'luminosity_N4_1486.50A')_max","('gas', 'luminosity_N4_1486.50A')_mean","('gas', 'luminosity_N4_1486.50A')_agg","('gas', 'flux_N3_1749.67A')_min","('gas', 'flux_N3_1749.67A')_max","('gas', 'flux_N3_1749.67A')_mean","('gas', 'flux_N3_1749.67A')_agg","('gas', 'luminosity_N3_1749.67A')_min","('gas', 'luminosity_N3_1749.67A')_max","('gas', 'luminosity_N3_1749.67A')_mean","('gas', 'luminosity_N3_1749.67A')_agg","('gas', 'flux_S2_6716.44A')_min","('gas', 'flux_S2_6716.44A')_max","('gas', 'flux_S2_6716.44A')_mean","('gas', 'flux_S2_6716.44A')_agg","('gas', 'luminosity_S2_6716.44A')_min","('gas', 'luminosity_S2_6716.44A')_max","('gas', 'luminosity_S2_6716.44A')_mean","('gas', 'luminosity_S2_6716.44A')_agg","('gas', 'flux_S2_6730.82A')_min","('gas', 'flux_S2_6730.82A')_max","('gas', 'flux_S2_6730.82A')_mean","('gas', 'flux_S2_6730.82A')_agg","('gas', 'luminosity_S2_6730.82A')_min","('gas', 'luminosity_S2_6730.82A')_max","('gas', 'luminosity_S2_6730.82A')_mean","('gas', 'luminosity_S2_6730.82A')_agg",Stellar_Mass_Msun,Gas_Mass_Msun,Ionised_Gas_Mass_Msun
0,163,4.746888983147255 code_time,"[32.0, 32.0, 32.0]","[0.0, 0.0, 0.0]","[1.0, 1.0, 1.0]",1.0,12.688169225565519,0.730000019073486,0.270000010728836,0.0,0.7,5.641656871515792e-05 Msun,0.0 Msun,0.0 Msun,8.298157280469127e+36,2.1805037683472546e+29,6.437698310727013e+31,3.624026386909964e+32,2.435988550550007e+32,1.864385102350084e+30,5.459845256057678e+30,1.371288657450209e+30,8.851268133282037e+30,2.640841661381795e+31,1.124259419034238e+33,5.645725977808383e+30,4.451523680749091e+31,2.8670905776343223e+31,6.1433076375713406e+26,2.8313151756459996e+32,1.4294656979099678e+32,8.958520562110041e+29,2.719080549334697e+29,1.512269601146674e+30,7.54148620409088e+29,5.8528032582421494e+29,2.0548439024229446e+30,1.3071071133516677e+32,9.062527051878638e+31,571.592563871665,1947155.605279622,104307.51255625453,7944060156.284345,5.659149995943895e-27,1.1433410037780704e-22,3.951373524005782e-24,3.009366075882804e-19,8.692263230761363e-08,0.00024428286661825195,1.2982322671519912e-05,0.9887336946629565,0.002590936142721301,52.345732703092374,1.8090625772556599,137778.20588379106,690.6060327245966,1136011.239437408,63719.14410608967,4852850015.119789,6.773624405190646e-31,11.083233494870715,0.06002766293408066,4571.706809059583,1.780514188004082e-07,0.00902447055857745,0.00036115542101534265,27.505596864528496,1.6083449211825957e-15,1.4999314092383484,0.16690578449302387,12711.544546988698,1.7722716374997383e-16,1.4680605555386186,0.23531366519033386,17921.488740895828,3.9834304295798537,3.9837213254138963,3.9835984988847057,303390.8616750592,3.1931584316036e-09,0.9993825782808325,0.7512829291959189,57217.707887561184,0.000506953018540026,0.9999999968058416,0.24867769607113763,18939.29333277784,2.827788627126165e-05,0.9987535971681943,0.1033778366306066,7873.256037786999,9.999999999999998e-13,0.9999717220861756,0.09832300588889492,7488.280128498237,2.0575210922609595e-15,2.286134546956622e-15,2.2620699727781308e-15,1.2893798844835346e-13,0.00020436292492123607,4.128826977230467,0.14269179141760277,10867.406834364627,0.0011860001984172368,10.890991319517532,0.12885068285233597,9813.268006033908,3.298617178556122e-32,2.8406623664625606e-23,7.427172444585235e-26,5.656534533796115e-21,1.2053766028002208e+24,3.3604626022624363e+34,1.063164587755902e+32,8.09706150034895e+36,0.0,3.4129865139887937e-31,1.2048664097782285e-33,9.176262576870988e-29,0.0,5.682106706335353e+26,2.8445544703109815e+24,2.1664126845888433e+29,0.0,8.559757831444586e-29,3.0664131797064773e-31,2.335380277664453e-26,0.0,1.3674928179947373e+29,8.133292183460455e+26,6.194315326923482e+31,1.608344921182596e-45,5.1880916218777515e-28,2.2111168074393815e-30,1.6839865605458329e-25,612075760492.0272,9.260242272111222e+29,4.755264177222558e+27,3.6216091973727e+32,1.091852738798754e-45,3.5078452288676137e-28,1.4884169382544003e-30,1.1335783401745513e-25,424354652434.90594,6.220403904003186e+29,3.1963885133604847e+27,2.434369491775345e+32,4.849049044728859e-56,5.1404266096546745e-30,3.269939276796519e-32,2.4903857532082285e-27,157.63154256691448,3.1064764745955698e+28,2.4479846406847714e+25,1.864385102345522e+30,1.4199950069299603e-55,1.505380094310401e-29,9.576029736873731e-32,7.293104247603033e-27,461.62020127200213,9.097624992108507e+28,7.168914464343907e+25,5.459845256044319e+30,6.1850299330737266e-52,2.9709373512925883e-30,2.445903793989022e-32,1.8628003295020392e-27,1488481.5714544088,1.8713474611465158e+28,1.800536577524227e+25,1.3712886574424513e+30,2.477752614802505e-50,1.7921684147449906e-29,1.7536431971297566e-31,1.3355746589340226e-26,39050973.903795615,6.980001138907941e+28,1.1621938200005981e+26,8.851268133124555e+30,7.392559785150696e-50,5.347113105620506e-29,5.232137990237766e-31,3.984796293365083e-26,116510821.97247614,2.0825609301683477e+29,3.467491677172805e+26,2.6408416613348086e+31,0.0,6.48432888907068e-27,3.5186612086422896e-29,2.6798123765019676e-24,0.0,1.482138122941798e+31,1.476180959866196e+28,1.1242594190340949e+33,3.816816956673529e-42,6.2058365513570635e-30,3.966720476882441e-32,3.0210543151936668e-27,4909144914497651.0,5.8731320956129005e+28,7.408943390778464e+25,5.642651286416879e+30,4.299505098946419e-46,4.834088332310994e-29,4.822125731415033e-31,3.6725309570456894e-26,965833608913.3395,4.5749254113557144e+29,5.8449625487847636e+26,4.451523477154476e+31,2.923353811160419e-46,3.0771634791288264e-29,3.0860427284005788e-31,2.3503301419498806e-26,656694643282.762,2.9121920055672975e+29,3.764562033386576e+26,2.8670904446272163e+31,0.0,3.830988962817117e-33,2.2703074938149213e-35,1.729066187289444e-30,0.0,1.8565084848483304e+25,8.066317801432957e+21,6.1433076375713406e+26,5.884173001762531e-43,3.558330223055393e-28,1.4180450350899622e-30,1.0799830987245152e-25,10876393406910.443,5.477528978628639e+29,3.64880166281774e+27,2.778927346401991e+32,2.9363780243734084e-43,1.79494913234061e-28,7.158504568564645e-31,5.451917079418834e-26,5427645070076.161,2.763687214622278e+29,1.8421541579098126e+27,1.4029846066641133e+32,1.6590296516600556e-48,2.678432390161594e-30,1.924145032706124e-32,1.465428856908984e-27,4493048177.8131075,1.1718563757391766e+28,1.1762763236295322e+25,8.958520480762517e+29,5.03553234616951e-49,8.12943219574666e-31,5.840105376548701e-33,4.447824254779491e-28,1363707068.103081,3.5568383098104886e+27,3.5702212771063203e+24,2.7190805246441734e+29,0.0,1.4676597661576838e-28,1.195411122783215e-31,9.104251111116965e-27,0.0,4.967798102474383e+28,1.9856481107493093e+25,1.512269601146674e+30,0.0,7.312167525413904e-29,5.957873139246246e-32,4.537516182849941e-27,0.0,2.4778514394600145e+28,9.90216150747227e+24,7.54148620409088e+29,0.0,3.403236080305922e-30,1.3907917795452383e-32,1.0592270193016535e-27,0.0,1.5447963599963724e+28,7.684878227733916e+24,5.85280325824215e+29,2.757274897619004e-57,2.942501867646532e-30,2.5655436633627355e-32,1.9539180540170592e-27,26.09453143604427,2.7847498104823063e+28,2.698061846253893e+25,2.0548439021069647e+30,1.7722716374997386e-46,1.7638467690278231e-28,6.437462570104029e-31,4.9027714933912286e-26,3275893408.909403,3.0093354118717326e+29,1.6894944856385802e+27,1.2867190002623426e+32,1.3571523596331852e-46,1.2286823778104246e-28,4.471774417933943e-31,3.4057033966984916e-26,2508580725.2889867,2.086866319311149e+29,1.1714989961098991e+27,8.922136354372991e+31,564.1656871515792,713041280022135.4,83134979865.01521
1,173,4.703333619762979 code_time,"[32.0, 32.0, 32.0]","[0.0, 0.0, 0.0]","[1.0, 1.0, 1.0]",1.0,12.437245889268649,0.730000019073486,0.270000010728836,0.0,0.7,0.00020816113385858836 Msun,0.0004163222677171767 Msun,0.0 Msun,2.37052127556294e+38,8.226735396690642e+30,1.084131347948736e+33,1.7705377145583322e+34,1.2526561749347274e+34,2.827786839830411e+32,8.281169240145537e+32,2.6856518006591987e+32,2.3725165870662003e+33,7.078593509902023e+33,3.830940832066493e+35,2.374242884671112e+32,4.8760308205110786e+33,3.1483108573044e+33,1.6519483746627805e+29,8.515416179743619e+33,4.29568715106495e+33,1.5831630613364077e+32,4.805166883678739e+31,2.34250156488538e+32,1.1688586697900486e+32,3.2361416612668387e+31,2.651508288500535e+32,3.758958313430791e+33,2.747446992691028e+33,526.3309383801792,28175236.165150624,12894.113393209056,1282693506.2430437,4.1408130764007555e-26,4.215451194835647e-21,5.105554335465389e-23,5.0789543973776144e-18,1.7587168291091354e-07,0.06455850497596755,0.00015898337476815883,15.81550713856167,0.01895793938593117,1929.9656072741516,23.37482707803431,2325304.422895775,635.8495980048593,16438002.504681686,11254.661129662127,1119602434.5176587,3.4835927856819556e-35,0.8062203838304262,0.0008741584332470282,86.96040678098112,1.447560148154436e-07,0.0198578120925411,9.006371649928431e-06,0.8959448453632304,0.0,1.5067885278666266,0.17272864543910424,17182.87291963665,0.0,1.470749324907402,0.4047961772040538,40268.71891208207,,,,,1.128119661120225e-09,0.9999532520441328,0.9086238677635687,90388.99374125205,4.6727723652050225e-05,0.9999999988708803,0.09136755662509488,9089.153165507814,4.568756751185777e-07,0.9986516324022644,0.09520549854769382,9470.947790026034,9.999999999999998e-13,0.999999543123325,0.00133121194974138,132.42763354832275,2.0575210922609595e-15,2.2861345469566223e-15,2.2577727273891153e-15,6.005675454855046e-13,0.0014953282250017774,152.22815027995114,1.8437150775078146,183410.9321953999,0.001501416922888205,370.7412389376657,1.7280061431341813,171900.32311284522,1.0973051758022976e-31,6.349798828353797e-20,2.0038183677258594e-23,1.9933784740300078e-18,5.109263179951458e+27,9.925553443319832e+36,2.3803233724787936e+33,2.367921887708179e+38,0.0,2.0867984544613803e-27,6.612319499623016e-31,6.57786931502998e-26,0.0,3.2619347707057145e+29,8.268396427219786e+25,8.22531808183397e+30,0.0,1.4290736174103744e-25,7.334491995897094e-29,7.29627929259847e-24,0.0,2.2338261333111242e+31,1.0876026093540152e+28,1.0819361997592807e+33,0.0,4.348859872377763e-24,1.4823336642321748e-27,1.4746107058415252e-22,0.0,6.797828127727497e+32,1.7797820090965565e+29,1.7705093448291633e+34,0.0,4.243713954335568e-24,1.0573038084839295e-27,1.0517952556417282e-22,0.0,6.633471514693617e+32,1.2591975794141519e+29,1.2526371600254042e+34,0.0,4.5111789531243864e-26,4.3438290634364047e-29,4.321197714015901e-24,0.0,7.05155375815646e+30,2.8425967689968253e+27,2.827786839830352e+32,0.0,1.3210898763088039e-25,1.2720886179135945e-28,1.2654610362142646e-23,0.0,2.065033637314662e+31,8.324540094035287e+27,8.281169240145362e+32,0.0,2.5513763992829915e-26,4.203242987649518e-29,4.181344091683864e-24,0.0,3.988129937602058e+30,2.6997173279376553e+27,2.6856518006591e+32,0.0,9.641373457412453e-26,3.608551161972083e-28,3.5897506104182084e-23,0.0,1.5070708553984544e+31,2.384942135592451e+28,2.3725165870660143e+33,0.0,2.8765517026663864e-25,1.0766400069362747e-27,1.0710307125001367e-22,0.0,4.496420820419896e+31,7.115666130441068e+28,7.07859350990147e+33,0.0,2.0708202747567743e-22,4.3740971950898793e-26,4.351308148703461e-21,0.0,3.2369588177862497e+34,3.851004565854593e+30,3.830940832066491e+35,0.0,3.866832139055756e-26,2.3320157665923754e-29,2.319865964448429e-24,0.0,6.044356693815903e+30,2.386637862200849e+27,2.3742034789387826e+32,6.813307134215259e-45,5.392555331827979e-25,6.3362867485832865e-28,6.303274694623168e-23,3414592876972.822,8.429258562195141e+31,4.901567987139087e+28,4.8760308179260925e+33,4.633708441558272e-45,3.567273902975583e-25,4.085078133656959e-28,4.063794876580606e-23,2324484368486.771,5.576108586754028e+31,3.164799460807339e+28,3.1483108556165326e+33,0.0,1.4157168988122346e-28,1.3417383526329262e-32,1.3347478958157086e-27,0.0,2.2129478617537257e+28,1.66060010118998e+24,1.65194837466278e+29,0.0,1.7259407912390856e-24,6.287106853630003e-28,6.25435102692259e-23,0.0,2.6978677634564526e+32,8.55514319474036e+28,8.510570898695762e+33,0.0,8.699670881400918e-25,3.1711623884064553e-28,3.1546406323628574e-23,0.0,1.3598706133344446e+32,4.315723135049251e+28,4.2932382175156444e+33,0.0,2.182785474452834e-26,2.807386797217075e-29,2.792760312003574e-24,0.0,3.4119748463906285e+30,1.5914545394137545e+27,1.5831630612634087e+32,0.0,6.625084319818813e-27,8.52088033341397e-30,8.476486546876883e-25,0.0,1.0355860124140294e+30,4.830332917959743e+26,4.805166883457173e+31,0.0,3.255210868270494e-25,1.9708469176008703e-29,1.9605788051601697e-24,0.0,5.088313868782948e+31,2.3547699161485135e+27,2.34250156488538e+32,0.0,1.6242885583922496e-25,9.8335824678094e-30,9.782349503152113e-25,0.0,2.538972230380858e+31,1.174980317242884e+27,1.1688586697900486e+32,0.0,5.195177519304824e-26,3.639209764798299e-30,3.6202494819237e-25,0.0,8.120731618321545e+30,3.253090261529406e+26,3.2361416612668383e+31,0.0,3.085800324316161e-26,3.6064456685745115e-29,3.587656086641238e-24,0.0,4.823503367956964e+30,2.665394996427813e+27,2.6515082884964243e+32,0.0,5.250982625568429e-25,2.726629406462493e-28,2.712423667254823e-23,0.0,8.20796218728953e+31,3.7767926473970516e+28,3.757115557704113e+33,0.0,5.30613107098031e-25,2.037629499628824e-28,2.027013449935758e-23,0.0,8.294166310766234e+31,2.760559925541506e+28,2.7461774083294344e+33,2627.7717378496477,713041280020073.4,83018754566.27388
